source,lifecycle:transition,concept:name,Sheet,time:timestamp,FileName,case:concept:name,case:description,Url,Label,Value,Column,Row
Web,complete,clickButton,,2019-02-19 05:08:52.623000+11:00,,1,instance with id 74,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:09:02.623000+11:00,data.xls,1,instance with id 75,,,,,
Web,complete,goToUrl,,2019-02-19 05:09:11.429000+11:00,,1,instance with id 75,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:09:14.054000+11:00,,1,instance with id 75,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:09:20.617000+11:00,,1,instance with id 75,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:09:36.946000+11:00,,1,instance with id 75,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:09:40.437000+11:00,,1,instance with id 75,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:09:49.422000+11:00,,1,instance with id 75,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:09:53.824000+11:00,,1,instance with id 75,,B2,,,
Web,complete,insertValue,,2019-02-19 05:09:56.623000+11:00,,1,instance with id 75,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:10:00.878000+11:00,,1,instance with id 75,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:10:04.413000+11:00,,1,instance with id 75,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:10:08.539000+11:00,,1,instance with id 75,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:10:10.253000+11:00,,1,instance with id 75,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:10:14.901000+11:00,,1,instance with id 75,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:10:24.901000+11:00,data.xls,1,instance with id 76,,,,,
Web,complete,goToUrl,,2019-02-19 05:10:43.116000+11:00,,1,instance with id 76,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:10:53.636000+11:00,,1,instance with id 76,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:11:03.771000+11:00,,1,instance with id 76,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:11:06.007000+11:00,,1,instance with id 76,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:11:08.368000+11:00,,1,instance with id 76,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:11:20.696000+11:00,,1,instance with id 76,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:11:23.440000+11:00,,1,instance with id 76,,B2,,,
Web,complete,insertValue,,2019-02-19 05:11:28.009000+11:00,,1,instance with id 76,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:11:28.801000+11:00,,1,instance with id 76,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:11:32.074000+11:00,,1,instance with id 76,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:11:34.519000+11:00,,1,instance with id 76,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:11:36.943000+11:00,,1,instance with id 76,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:11:38.899000+11:00,,1,instance with id 76,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:11:48.899000+11:00,data.xls,1,instance with id 77,,,,,
Web,complete,goToUrl,,2019-02-19 05:12:00.607000+11:00,,1,instance with id 77,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:12:07.478000+11:00,,1,instance with id 77,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:12:12.905000+11:00,,1,instance with id 77,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:12:12.905000+11:00,,1,instance with id 77,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:12:16.565000+11:00,,1,instance with id 77,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:12:29.335000+11:00,,1,instance with id 77,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:12:32.538000+11:00,,1,instance with id 77,,B2,,,
Web,complete,insertValue,,2019-02-19 05:12:35.670000+11:00,,1,instance with id 77,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:12:37.102000+11:00,,1,instance with id 77,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:12:40.750000+11:00,,1,instance with id 77,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:12:44.648000+11:00,,1,instance with id 77,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:12:49.820000+11:00,,1,instance with id 77,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:12:51.914000+11:00,,1,instance with id 77,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:13:01.914000+11:00,data.xls,1,instance with id 78,,,,,
Web,complete,goToUrl,,2019-02-19 05:13:14.466000+11:00,,1,instance with id 78,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:13:27.330000+11:00,,1,instance with id 78,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:13:36.951000+11:00,,1,instance with id 78,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:13:54.175000+11:00,,1,instance with id 78,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:13:57.365000+11:00,,1,instance with id 78,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:14:03.927000+11:00,,1,instance with id 78,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:14:07.684000+11:00,,1,instance with id 78,,B2,,,
Web,complete,insertValue,,2019-02-19 05:14:11.829000+11:00,,1,instance with id 78,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:14:14.554000+11:00,,1,instance with id 78,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:14:15.429000+11:00,,1,instance with id 78,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:14:20.177000+11:00,,1,instance with id 78,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:14:23.796000+11:00,,1,instance with id 78,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:14:25.555000+11:00,,1,instance with id 78,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:14:35.555000+11:00,data.xls,1,instance with id 79,,,,,
Web,complete,goToUrl,,2019-02-19 05:14:47.017000+11:00,,1,instance with id 79,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:14:56.109000+11:00,,1,instance with id 79,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:15:07.826000+11:00,,1,instance with id 79,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:15:21.899000+11:00,,1,instance with id 79,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:15:24.080000+11:00,,1,instance with id 79,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:15:35.729000+11:00,,1,instance with id 79,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:15:40.199000+11:00,,1,instance with id 79,,B2,,,
Web,complete,insertValue,,2019-02-19 05:15:40.665000+11:00,,1,instance with id 79,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:15:43.294000+11:00,,1,instance with id 79,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:15:46.862000+11:00,,1,instance with id 79,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:15:50.609000+11:00,,1,instance with id 79,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:15:53.095000+11:00,,1,instance with id 79,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:15:57.198000+11:00,,1,instance with id 79,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:16:07.198000+11:00,data.xls,1,instance with id 80,,,,,
Web,complete,goToUrl,,2019-02-19 05:16:17.470000+11:00,,1,instance with id 80,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:16:26.959000+11:00,,1,instance with id 80,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:16:36.586000+11:00,,1,instance with id 80,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:16:52.408000+11:00,,1,instance with id 80,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:16:55.283000+11:00,,1,instance with id 80,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:17:05.132000+11:00,,1,instance with id 80,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:17:07.509000+11:00,,1,instance with id 80,,B2,,,
Web,complete,insertValue,,2019-02-19 05:17:11.707000+11:00,,1,instance with id 80,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:17:13.852000+11:00,,1,instance with id 80,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:17:18.284000+11:00,,1,instance with id 80,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:17:21.644000+11:00,,1,instance with id 80,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:17:25.990000+11:00,,1,instance with id 80,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:17:28.362000+11:00,,1,instance with id 80,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:17:38.362000+11:00,data.xls,1,instance with id 81,,,,,
Web,complete,goToUrl,,2019-02-19 05:17:38.767000+11:00,,1,instance with id 81,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:17:46.270000+11:00,,1,instance with id 81,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:17:50.308000+11:00,,1,instance with id 81,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:18:01.195000+11:00,,1,instance with id 81,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:18:05.456000+11:00,,1,instance with id 81,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:18:16.324000+11:00,,1,instance with id 81,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:18:17.894000+11:00,,1,instance with id 81,,B2,,,
Web,complete,insertValue,,2019-02-19 05:18:20.949000+11:00,,1,instance with id 81,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:18:23.384000+11:00,,1,instance with id 81,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:18:25.617000+11:00,,1,instance with id 81,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:18:28.174000+11:00,,1,instance with id 81,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:18:32.500000+11:00,,1,instance with id 81,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:18:34.936000+11:00,,1,instance with id 81,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:18:44.936000+11:00,data.xls,1,instance with id 82,,,,,
Web,complete,goToUrl,,2019-02-19 05:18:53.427000+11:00,,1,instance with id 82,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:19:14.726000+11:00,,1,instance with id 82,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:19:16.002000+11:00,,1,instance with id 82,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:19:20.333000+11:00,,1,instance with id 82,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:19:23.730000+11:00,,1,instance with id 82,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:19:31.515000+11:00,,1,instance with id 82,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:19:32.829000+11:00,,1,instance with id 82,,B2,,,
Web,complete,insertValue,,2019-02-19 05:19:38.739000+11:00,,1,instance with id 82,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:19:41.255000+11:00,,1,instance with id 82,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:19:45.014000+11:00,,1,instance with id 82,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:19:47.861000+11:00,,1,instance with id 82,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:19:49.883000+11:00,,1,instance with id 82,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:19:52.986000+11:00,,1,instance with id 82,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:20:02.986000+11:00,data.xls,1,instance with id 83,,,,,
Web,complete,goToUrl,,2019-02-19 05:20:13.752000+11:00,,1,instance with id 83,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:20:13.752000+11:00,,1,instance with id 83,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:20:18.395000+11:00,,1,instance with id 83,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:20:23.911000+11:00,,1,instance with id 83,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:20:26.459000+11:00,,1,instance with id 83,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:20:39.627000+11:00,,1,instance with id 83,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:20:42.790000+11:00,,1,instance with id 83,,B2,,,
Web,complete,insertValue,,2019-02-19 05:20:45.135000+11:00,,1,instance with id 83,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:20:46.473000+11:00,,1,instance with id 83,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:20:49.236000+11:00,,1,instance with id 83,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:20:52.087000+11:00,,1,instance with id 83,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:20:56.216000+11:00,,1,instance with id 83,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:20:58.920000+11:00,,1,instance with id 83,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:21:08.920000+11:00,data.xls,1,instance with id 84,,,,,
Web,complete,goToUrl,,2019-02-19 05:21:28.273000+11:00,,1,instance with id 84,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:21:35.773000+11:00,,1,instance with id 84,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:21:48.595000+11:00,,1,instance with id 84,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:21:51.370000+11:00,,1,instance with id 84,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:21:53.538000+11:00,,1,instance with id 84,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:21:57.723000+11:00,,1,instance with id 84,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:21:59.867000+11:00,,1,instance with id 84,,B2,,,
Web,complete,insertValue,,2019-02-19 05:22:01.620000+11:00,,1,instance with id 84,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:22:04.056000+11:00,,1,instance with id 84,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:22:07.076000+11:00,,1,instance with id 84,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:22:10.100000+11:00,,1,instance with id 84,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:22:11.906000+11:00,,1,instance with id 84,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:22:15.300000+11:00,,1,instance with id 84,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:22:25.300000+11:00,data.xls,1,instance with id 85,,,,,
Web,complete,goToUrl,,2019-02-19 05:22:30.395000+11:00,,1,instance with id 85,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:22:41.864000+11:00,,1,instance with id 85,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:22:46.615000+11:00,,1,instance with id 85,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:22:55.694000+11:00,,1,instance with id 85,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:22:57.579000+11:00,,1,instance with id 85,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:23:00.095000+11:00,,1,instance with id 85,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:23:02.772000+11:00,,1,instance with id 85,,B2,,,
Web,complete,insertValue,,2019-02-19 05:23:05.339000+11:00,,1,instance with id 85,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:23:07.186000+11:00,,1,instance with id 85,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:23:10.019000+11:00,,1,instance with id 85,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:23:14.784000+11:00,,1,instance with id 85,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:23:17.517000+11:00,,1,instance with id 85,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:23:21.686000+11:00,,1,instance with id 85,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:23:31.686000+11:00,data.xls,1,instance with id 86,,,,,
Web,complete,goToUrl,,2019-02-19 05:23:41.196000+11:00,,1,instance with id 86,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:23:43.229000+11:00,,1,instance with id 86,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:23:52.313000+11:00,,1,instance with id 86,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:24:00.453000+11:00,,1,instance with id 86,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:24:03.157000+11:00,,1,instance with id 86,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:24:29.133000+11:00,,1,instance with id 86,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:24:31.073000+11:00,,1,instance with id 86,,B2,,,
Web,complete,insertValue,,2019-02-19 05:24:34.265000+11:00,,1,instance with id 86,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:24:37.902000+11:00,,1,instance with id 86,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:24:41.880000+11:00,,1,instance with id 86,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:24:44.821000+11:00,,1,instance with id 86,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:24:48.119000+11:00,,1,instance with id 86,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:24:52.172000+11:00,,1,instance with id 86,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:25:02.172000+11:00,data.xls,1,instance with id 87,,,,,
Web,complete,goToUrl,,2019-02-19 05:25:10.680000+11:00,,1,instance with id 87,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:25:17.008000+11:00,,1,instance with id 87,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:25:21.495000+11:00,,1,instance with id 87,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:25:34.522000+11:00,,1,instance with id 87,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:25:36.552000+11:00,,1,instance with id 87,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:25:44.566000+11:00,,1,instance with id 87,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:25:46.223000+11:00,,1,instance with id 87,,B2,,,
Web,complete,insertValue,,2019-02-19 05:25:47.944000+11:00,,1,instance with id 87,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:25:50.963000+11:00,,1,instance with id 87,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:25:52.936000+11:00,,1,instance with id 87,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:25:56.294000+11:00,,1,instance with id 87,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:26:00.553000+11:00,,1,instance with id 87,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:26:02.998000+11:00,,1,instance with id 87,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:26:12.998000+11:00,data.xls,1,instance with id 88,,,,,
Web,complete,goToUrl,,2019-02-19 05:26:19.284000+11:00,,1,instance with id 88,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:26:35.146000+11:00,,1,instance with id 88,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:26:40.862000+11:00,,1,instance with id 88,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:26:54.131000+11:00,,1,instance with id 88,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:26:57.698000+11:00,,1,instance with id 88,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:27:02.479000+11:00,,1,instance with id 88,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:27:07.722000+11:00,,1,instance with id 88,,B2,,,
Web,complete,insertValue,,2019-02-19 05:27:11.955000+11:00,,1,instance with id 88,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:27:15.042000+11:00,,1,instance with id 88,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:27:18.571000+11:00,,1,instance with id 88,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:27:22.727000+11:00,,1,instance with id 88,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:27:27.201000+11:00,,1,instance with id 88,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:27:30.150000+11:00,,1,instance with id 88,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:27:40.150000+11:00,data.xls,1,instance with id 89,,,,,
Web,complete,goToUrl,,2019-02-19 05:27:42.530000+11:00,,1,instance with id 89,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:27:50.453000+11:00,,1,instance with id 89,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:27:54.344000+11:00,,1,instance with id 89,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:27:57.790000+11:00,,1,instance with id 89,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:27:59.959000+11:00,,1,instance with id 89,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:28:06.609000+11:00,,1,instance with id 89,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:28:09.552000+11:00,,1,instance with id 89,,B2,,,
Web,complete,insertValue,,2019-02-19 05:28:14.010000+11:00,,1,instance with id 89,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:28:17.269000+11:00,,1,instance with id 89,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:28:21.078000+11:00,,1,instance with id 89,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:28:24.292000+11:00,,1,instance with id 89,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:28:27.114000+11:00,,1,instance with id 89,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:28:29.174000+11:00,,1,instance with id 89,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:28:39.174000+11:00,data.xls,1,instance with id 90,,,,,
Web,complete,goToUrl,,2019-02-19 05:28:46.815000+11:00,,1,instance with id 90,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:28:51.257000+11:00,,1,instance with id 90,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:28:53.678000+11:00,,1,instance with id 90,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:28:57.957000+11:00,,1,instance with id 90,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:29:01.541000+11:00,,1,instance with id 90,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:29:18.689000+11:00,,1,instance with id 90,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:29:22.492000+11:00,,1,instance with id 90,,B2,,,
Web,complete,insertValue,,2019-02-19 05:29:26.831000+11:00,,1,instance with id 90,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:29:29.380000+11:00,,1,instance with id 90,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:29:30.848000+11:00,,1,instance with id 90,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:29:35.160000+11:00,,1,instance with id 90,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:29:39.904000+11:00,,1,instance with id 90,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:29:43.106000+11:00,,1,instance with id 90,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:29:53.106000+11:00,data.xls,1,instance with id 91,,,,,
Web,complete,goToUrl,,2019-02-19 05:29:53.106000+11:00,,1,instance with id 91,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:30:03.017000+11:00,,1,instance with id 91,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:30:07.761000+11:00,,1,instance with id 91,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:30:12.930000+11:00,,1,instance with id 91,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:30:15.976000+11:00,,1,instance with id 91,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:30:25.010000+11:00,,1,instance with id 91,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:30:26.906000+11:00,,1,instance with id 91,,B2,,,
Web,complete,insertValue,,2019-02-19 05:30:29+11:00,,1,instance with id 91,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:30:32.076000+11:00,,1,instance with id 91,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:30:33.388000+11:00,,1,instance with id 91,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:30:34.762000+11:00,,1,instance with id 91,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:30:36.702000+11:00,,1,instance with id 91,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:30:40.086000+11:00,,1,instance with id 91,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:30:50.086000+11:00,data.xls,1,instance with id 92,,,,,
Web,complete,goToUrl,,2019-02-19 05:31:04.858000+11:00,,1,instance with id 92,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:31:14.099000+11:00,,1,instance with id 92,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:31:15.299000+11:00,,1,instance with id 92,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:31:20.442000+11:00,,1,instance with id 92,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:31:23.210000+11:00,,1,instance with id 92,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:31:32.435000+11:00,,1,instance with id 92,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:31:34.668000+11:00,,1,instance with id 92,,B2,,,
Web,complete,insertValue,,2019-02-19 05:31:37.454000+11:00,,1,instance with id 92,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:31:40.885000+11:00,,1,instance with id 92,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:31:43.204000+11:00,,1,instance with id 92,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:31:46.434000+11:00,,1,instance with id 92,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:31:49.624000+11:00,,1,instance with id 92,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:31:54.179000+11:00,,1,instance with id 92,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:32:04.179000+11:00,data.xls,1,instance with id 93,,,,,
Web,complete,goToUrl,,2019-02-19 05:32:17.694000+11:00,,1,instance with id 93,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:32:26.894000+11:00,,1,instance with id 93,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:32:36.741000+11:00,,1,instance with id 93,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:32:46.814000+11:00,,1,instance with id 93,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:32:49.152000+11:00,,1,instance with id 93,www.webpage.com/ok,,,,
